ep,succ,rsn,T,vfwd,vrmse,yaw,yr,tilt,bnc,scf,ret
71,1,timeout,15.0,0.10723592340946198,0.17552083730697632,0.016193820163607597,0.02325330674648285,0.01585627138348959,0.11816049367189407,138.75,203.6939697265625
72,1,timeout,15.0,0.12758879363536835,0.2240189164876938,0.017613112926483154,0.024488089606165886,0.01573228864922212,0.12049083411693573,138.0,171.15757751464844
73,1,timeout,15.0,0.12319599837064743,0.16900931298732758,0.005442965775728226,0.023599283769726753,0.016587297338093217,0.117436483502388,139.75,219.49806213378906
74,1,timeout,15.0,0.12231570482254028,0.16011053323745728,0.0060820127837359905,0.021629517897963524,0.020071938139342757,0.11562640964984894,138.0,213.2053985595703
75,1,timeout,15.0,0.10648684948682785,0.2274213433265686,0.05998707562685013,0.022043833509087563,0.01751572648489976,0.12476576119661331,137.5,134.99493408203125
76,1,timeout,15.0,0.11152718961238861,0.17706675827503204,0.0335654690861702,0.023233778774738312,0.017820080813242024,0.12176001816987991,138.75,197.59178161621094
77,1,timeout,15.0,0.13760213553905487,0.16518433392047882,0.010908924043178558,0.0202786847949028,0.014077973231408648,0.12074745446443558,144.5,209.72901916503906
78,1,timeout,15.0,0.11259012669324875,0.18295834958553314,0.011499072425067425,0.02029896341264248,0.013833677554825691,0.1235717236995697,140.0,199.17124938964844
79,1,timeout,15.0,0.12339673936367035,0.15589343011379242,0.05147070065140724,0.022103695198893547,0.016534457247711947,0.12519270181655884,137.0,207.1050262451172
80,1,timeout,15.0,0.13486525416374207,0.15339301526546478,0.03453712537884712,0.02330823428928852,0.01672366772086145,0.11774501204490662,139.0,217.63824462890625
81,1,timeout,15.0,0.12287724018096924,0.22221074998378754,0.05414697527885437,0.023161528632044792,0.017082864364365256,0.11927414685487747,138.75,156.13075256347656
82,1,timeout,15.0,0.10955563187599182,0.1835772544145584,0.0004655569791793823,0.022823423147201538,0.01449405042617761,0.11494451761245728,140.0,199.9080352783203
83,1,timeout,15.0,0.1166248694062233,0.15552932024002075,0.02864869311451912,0.02082618698477745,0.017877150916390395,0.1206432431936264,137.5,214.69137573242188
84,1,timeout,15.0,0.11195708066225052,0.160206139087677,0.008788101375102997,0.02413463220000267,0.017678813842352897,0.12328784167766571,141.0,211.39674377441406
85,1,timeout,15.0,0.1189204752445221,0.1515839397907257,0.009650670923292637,0.02138640359044075,0.015117253478494536,0.12098228186368942,138.0,216.93450927734375
86,1,timeout,15.0,0.11977168917655945,0.17308098077774048,0.06939614564180374,0.023178160190582275,0.018118881846787897,0.12242885679006577,136.75,205.21034240722656
87,1,timeout,15.0,0.11851625889539719,0.1840856671333313,0.06301796436309814,0.023708829656243324,0.017223341045153745,0.12658435106277466,141.25,187.09483337402344
88,1,timeout,15.0,0.1252017468214035,0.22447921335697174,0.03973495215177536,0.022215211763978004,0.015143230704213658,0.12059178948402405,138.5,159.50704956054688
89,1,timeout,15.0,0.11682241410017014,0.16240715980529785,0.016550488770008087,0.021291470155119896,0.015821548865295486,0.12209443747997284,136.5,222.1597137451172
90,1,timeout,15.0,0.11890257894992828,0.22676649689674377,0.03732207790017128,0.02348148636519909,0.019825125855396534,0.1201162040233612,138.25,145.4420623779297
91,1,timeout,15.0,0.11322508007287979,0.1654781997203827,0.025134865194559097,0.022497961297631264,0.018849526274280663,0.12058460712432861,135.75,211.6548614501953
92,1,timeout,15.0,0.1039847880601883,0.2355080544948578,0.04718199744820595,0.020460037514567375,0.017702866708107612,0.11754298955202103,139.25,144.36013793945312
93,1,timeout,15.0,0.13409918546676636,0.16690349578857422,0.005438750609755516,0.024674180895090103,0.019426222949125722,0.12450582534074783,134.75,204.57493591308594
94,1,timeout,15.0,0.08825076371431351,0.23362165689468384,0.025943467393517494,0.022517168894410133,0.016635031779007776,0.12284022569656372,140.25,162.2541046142578
95,1,timeout,15.0,0.13139310479164124,0.1934109777212143,0.02646770514547825,0.025553040206432343,0.02564158675661868,0.12252210080623627,139.5,177.46151733398438
96,1,timeout,15.0,0.1370527595281601,0.14642159640789032,0.04625794291496277,0.020093224942684174,0.014996994889072243,0.11774051934480667,137.5,231.51170349121094
