env_id,success,done_reason_code,done_reason,duration_sec,survival_ratio,v_cmd_mean,v_fwd_mean,v_fwd_rmse,yaw_drift_abs_final,yaw_rate_abs_mean,roll_rms,pitch_rms,tilt_rms,vertical_bounce_rms,base_z_min,contact_continuity_score,diag_support_asym_score,swing_scuff_count,residual_rms,residual_rate_rms,joint_vel_rms,return_total,completed_episode_index,completed_wall_time_s
3,1,1,timeout,10.0,1.0,0.05986107513308525,0.1479310542345047,0.13536569476127625,0.005184777081012726,0.009662619791924953,0.012618386186659336,0.0071334755048155785,0.014495176533367194,0.12926450371742249,0.851456880569458,0.5483333468437195,0.7066666483879089,89.25,0.780927836894989,0.293899267911911,0.3731083571910858,233.16600036621094,963,1776652997.4063847
4,1,1,timeout,10.0,1.0,0.053276289254426956,0.12799042463302612,0.12885375320911407,0.00919753685593605,0.011324487626552582,0.009942349046468735,0.008292793296277523,0.012946842287469295,0.14878007769584656,0.8512126207351685,0.550000011920929,0.6916666626930237,88.0,0.7953615784645081,0.2891470789909363,0.35204288363456726,248.79600524902344,964,1776652997.4063847
5,1,1,timeout,10.0,1.0,0.19490455090999603,0.14981576800346375,0.1163276955485344,0.012276642955839634,0.011718777008354664,0.011928354389965534,0.010473374277353287,0.01587378994462682,0.12993495166301727,0.8518811464309692,0.5383333563804626,0.6766666769981384,86.25,0.7892839312553406,0.28668612241744995,0.3720167279243469,269.4406433105469,965,1776652997.4063847
6,1,1,timeout,10.0,1.0,0.24841824173927307,0.1434532254934311,0.1412009447813034,0.0047044456005096436,0.009699606336653233,0.013294379226863384,0.013293310068547726,0.018800335412066695,0.12365877628326416,0.8535359501838684,0.5600000023841858,0.6949999928474426,90.75,0.7912887930870056,0.2845432758331299,0.3589887022972107,249.88963317871094,966,1776652997.4063847
7,1,1,timeout,10.0,1.0,0.1304413080215454,0.15173517167568207,0.1016804501414299,0.021750664338469505,0.010918709449470043,0.012409764342010021,0.009822002612054348,0.01582636996709687,0.14971336722373962,0.8521255850791931,0.5583333373069763,0.7266666889190674,90.75,0.7827790975570679,0.28999075293540955,0.36309340596199036,268.7376708984375,967,1776652997.4063847
8,1,1,timeout,10.0,1.0,0.10786441713571548,0.14661964774131775,0.10962261259555817,0.004611615091562271,0.008952048607170582,0.012607201002538204,0.00839572586119175,0.015146937969592543,0.13782328367233276,0.8519866466522217,0.550000011920929,0.70333331823349,91.0,0.8011393547058105,0.2845599353313446,0.36266598105430603,264.9685363769531,968,1776652997.4063847
9,1,1,timeout,10.0,1.0,0.14156614243984222,0.13779205083847046,0.10549815744161606,0.011076921597123146,0.011502537876367569,0.011296899057924747,0.008641892112791538,0.014223298759924494,0.13876886665821075,0.851467490196228,0.5550000071525574,0.6499999761581421,88.25,0.7766388058662415,0.293518990278244,0.36005133390426636,282.9800720214844,969,1776652997.4063847
10,1,1,timeout,10.0,1.0,0.1424584686756134,0.13780423998832703,0.09293852001428604,0.022682014852762222,0.011181646026670933,0.012475029565393925,0.012244366109371185,0.01748001327453072,0.13705657422542572,0.8529067039489746,0.5716666579246521,0.6899999976158142,90.0,0.792937695980072,0.2835486829280853,0.360759973526001,289.79168701171875,970,1776652997.4063847
11,1,1,timeout,10.0,1.0,0.13309630751609802,0.15548597276210785,0.1016872227191925,0.021172447130084038,0.009582750499248505,0.011466762982308865,0.011525473557412624,0.016258019375528697,0.1251603364944458,0.8517094254493713,0.574999988079071,0.6800000071525574,89.25,0.793379545211792,0.2879634201526642,0.3692764639854431,278.95050048828125,971,1776652997.4063847
12,1,1,timeout,10.0,1.0,0.13420334458351135,0.14802980422973633,0.09686589986085892,0.01303062029182911,0.00940836500376463,0.012312847189605236,0.01089679915457964,0.016442215110191727,0.1298249363899231,0.8516921997070312,0.5583333373069763,0.7016666531562805,88.75,0.7828868627548218,0.296598345041275,0.36906710267066956,286.95843505859375,972,1776652997.4063847
13,1,1,timeout,10.0,1.0,0.25348660349845886,0.13077601790428162,0.1654154509305954,0.0201419685035944,0.012515612877905369,0.011172995902597904,0.014063658192753792,0.017961690321405734,0.13625845313072205,0.8525577783584595,0.5333333611488342,0.6549999713897705,84.75,0.7851443886756897,0.28584739565849304,0.35874536633491516,228.76731872558594,973,1776652997.4063847
14,1,1,timeout,10.0,1.0,0.2770739495754242,0.14937855303287506,0.16045846045017242,0.029545173048973083,0.011913285590708256,0.01363904494792223,0.01321830227971077,0.01899334257705183,0.13833768665790558,0.852749764919281,0.5516666769981384,0.6883333325386047,89.75,0.7896379232406616,0.28563982248306274,0.3557504415512085,219.26255798339844,974,1776652997.4063847
15,1,1,timeout,10.0,1.0,0.1391892433166504,0.1373746693134308,0.0967792198061943,0.04472712054848671,0.011371869593858719,0.012161222286522388,0.011973263695836067,0.017066176227621545,0.12447249889373779,0.8527729511260986,0.5633333325386047,0.6666666865348816,88.25,0.788439929485321,0.28998076915740967,0.368975967168808,280.57208251953125,975,1776652997.4063847
16,1,1,timeout,10.0,1.0,0.0836186632514,0.15015318989753723,0.11776810139417648,0.022580750286579132,0.009165529161691666,0.010641462169587612,0.009587359614670277,0.014323343935260888,0.12971192598342896,0.8503028154373169,0.5450000166893005,0.7166666388511658,92.0,0.7933040261268616,0.2881399393081665,0.36487892270088196,250.6830596923828,976,1776652997.4063847
17,1,1,timeout,10.0,1.0,0.23062485456466675,0.1380859762430191,0.13418248295783997,0.005478601902723312,0.010187294334173203,0.01253014151006937,0.01356525905430317,0.018466745773760944,0.13100218772888184,0.8547635674476624,0.5350000262260437,0.653333306312561,89.25,0.7736037969589233,0.2935168445110321,0.357182115316391,257.79144287109375,977,1776652997.4063847
18,1,1,timeout,10.0,1.0,0.12450666725635529,0.13873165845870972,0.10999232530593872,0.02920485846698284,0.010974769480526447,0.01091890037059784,0.011038627475500107,0.015526547647365382,0.1304934173822403,0.8528215289115906,0.5616666674613953,0.6650000214576721,88.25,0.7907076478004456,0.28721722960472107,0.36360716819763184,268.30950927734375,978,1776652997.4063847
19,1,1,timeout,10.0,1.0,0.10234842449426651,0.13952945172786713,0.10459579527378082,0.021892046555876732,0.010055643506348133,0.01158660463988781,0.009374730288982391,0.014904193204337952,0.13499803841114044,0.8518146872520447,0.5600000023841858,0.6966666579246521,88.25,0.7916862964630127,0.2889384627342224,0.3623563051223755,270.8323059082031,979,1776652997.4063847
20,1,1,timeout,10.0,1.0,0.2508569359779358,0.15339557826519012,0.1428046077489853,0.0026735812425613403,0.01075237337499857,0.012956146150827408,0.011539902538061142,0.017350247078054822,0.13822807371616364,0.852725088596344,0.5416666865348816,0.6933333277702332,89.75,0.7835515141487122,0.2909964919090271,0.3618960976600647,245.71243286132812,980,1776652997.4063847
21,1,1,timeout,10.0,1.0,0.2792940139770508,0.13997910916805267,0.17373184859752655,0.022241197526454926,0.009532899595797062,0.01297876238822937,0.01346658356487751,0.01870286464796092,0.12930452823638916,0.8549367785453796,0.550000011920929,0.6833333373069763,88.25,0.7851649522781372,0.2884734570980072,0.3606093227863312,216.85765075683594,981,1776652997.4063847
22,1,1,timeout,10.0,1.0,0.12149214744567871,0.13553990423679352,0.09989110380411148,0.007283315993845463,0.01000300981104374,0.011980063281953335,0.010354321449995041,0.01583457889965609,0.13512682914733887,0.852630615234375,0.5633333325386047,0.6383333206176758,86.75,0.7879719138145447,0.2863479554653168,0.36483556032180786,287.1031799316406,982,1776652997.4063847
23,1,1,timeout,10.0,1.0,0.14170829951763153,0.1364649087190628,0.10211575776338577,0.029162192717194557,0.010014333762228489,0.010233862325549126,0.010489280335605145,0.014654587679535938,0.1296699345111847,0.851172149181366,0.5600000023841858,0.6650000214576721,88.25,0.7855549454689026,0.2902781665325165,0.36144864559173584,282.43792724609375,983,1776652997.4063847
24,1,1,timeout,10.0,1.0,0.05011846125125885,0.14715789258480072,0.13733676075935364,0.033129435032606125,0.010774105787277222,0.01035105437040329,0.006552663166075945,0.012250784511495314,0.13962458074092865,0.8505426645278931,0.5516666769981384,0.7066666483879089,91.75,0.7922645211219788,0.2910998463630676,0.3642803132534027,220.4541015625,984,1776652997.4063847
25,1,1,timeout,10.0,1.0,0.08291485160589218,0.15581215918064117,0.12076891958713531,0.014262046664953232,0.010124805383384228,0.012113346718251705,0.007529777474701405,0.01426291406182832,0.13066446781158447,0.851020336151123,0.5366666913032532,0.7116666436195374,91.0,0.8004986643791199,0.28469109535217285,0.3629835844039917,250.1609649658203,985,1776652997.4063847
26,1,1,timeout,10.0,1.0,0.14379911124706268,0.1392250955104828,0.10762457549571991,0.024314220994710922,0.01154892984777689,0.01140682678669691,0.009612428024411201,0.014916918913307533,0.127963587641716,0.8501763343811035,0.54666668176651,0.6783333420753479,88.5,0.7871971130371094,0.2893214225769043,0.35733169317245483,280.8042907714844,986,1776652997.4063847
27,1,1,timeout,10.0,1.0,0.2447330802679062,0.13867110013961792,0.14115647971630096,0.004057940095663071,0.010760361328721046,0.013228235766291618,0.012429035268723965,0.018151229688364946,0.1364959180355072,0.852449357509613,0.5483333468437195,0.6616666913032532,87.25,0.7899976372718811,0.28820371627807617,0.3618605136871338,247.78363037109375,987,1776652997.4063847
28,1,1,timeout,10.0,1.0,0.20585651695728302,0.14283378422260284,0.12148814648389816,0.00822100043296814,0.010484745725989342,0.011368310078978539,0.010360278189182281,0.015380956999128862,0.12860441207885742,0.850522518157959,0.57833331823349,0.675000011920929,88.5,0.7837329506874084,0.2912939786911011,0.3641996383666992,281.6420593261719,988,1776652997.4063847
29,1,1,timeout,10.0,1.0,0.2431367188692093,0.1514890342950821,0.14298583567142487,0.01781374402344227,0.010789498686790466,0.013472812250256538,0.012813965789973736,0.018593396386816473,0.13336259126663208,0.8532600402832031,0.5416666865348816,0.6966666579246521,89.75,0.7911020517349243,0.28557032346725464,0.36781027913093567,251.80450439453125,989,1776652997.4063847
30,1,1,timeout,10.0,1.0,0.2925158739089966,0.13778656721115112,0.18298928439617157,0.005511730443686247,0.010361419059336185,0.011945975944399834,0.01265327911823988,0.01740148883596645,0.12582160532474518,0.8544376492500305,0.5550000071525574,0.6883333325386047,89.0,0.7897273302078247,0.28042346239089966,0.36546340584754944,204.59034729003906,990,1776652997.4063847
31,1,1,timeout,10.0,1.0,0.17879776656627655,0.12695220112800598,0.12062272429466248,0.027825698256492615,0.011851743794977665,0.010740316472947598,0.012461995705962181,0.016451618002934827,0.1296253800392151,0.8510491847991943,0.5483333468437195,0.6566666960716248,86.25,0.7886931896209717,0.2884002923965454,0.35551485419273376,274.0390319824219,991,1776652997.4063847
0,1,1,timeout,10.0,1.0,0.054801929742097855,0.1496531069278717,0.13545644283294678,0.04007827863097191,0.012269738130271435,0.010239490307867527,0.009616617113351822,0.01404729463169774,0.13079984486103058,0.8515522480010986,0.5516666769981384,0.7283333539962769,91.25,0.7962126731872559,0.28820496797561646,0.3690859377384186,222.1031036376953,992,1776653012.493223
1,1,1,timeout,10.0,1.0,0.08216097950935364,0.13562336564064026,0.11472244560718536,0.008451052010059357,0.012802674435079098,0.010375997982919216,0.011306604370474815,0.015346029992541518,0.13825704157352448,0.8515904545783997,0.550000011920929,0.67166668176651,86.5,0.793574333190918,0.2897506058216095,0.3620581030845642,259.140625,993,1776653012.493223
2,1,1,timeout,10.0,1.0,0.11967838555574417,0.13536986708641052,0.10511704534292221,0.004732441157102585,0.012838826514780521,0.011367055587470531,0.013263911940157413,0.01746829449845907,0.12377377599477768,0.8543885350227356,0.5733333230018616,0.6433333158493042,87.5,0.7860094308853149,0.2934153079986572,0.36944082379341125,278.760986328125,994,1776653012.493223
3,1,1,timeout,10.0,1.0,0.11275437474250793,0.13858838379383087,0.11230252683162689,0.014430858194828033,0.010671225376427174,0.01185859926044941,0.009909789077937603,0.015454135239124275,0.13184501230716705,0.852452278137207,0.5450000166893005,0.653333306312561,85.5,0.7962745428085327,0.2889845371246338,0.37208256125450134,271.6769714355469,995,1776653012.493223
4,1,1,timeout,10.0,1.0,0.2502853274345398,0.14878444373607635,0.14048971235752106,0.002692844718694687,0.010092859156429768,0.011741199530661106,0.01387732196599245,0.01817789403001935,0.1391316056251526,0.8544867634773254,0.5516666769981384,0.6483333110809326,89.5,0.7790282368659973,0.29078662395477295,0.36597391963005066,249.8264923095703,996,1776653012.493223
5,1,1,timeout,10.0,1.0,0.295423299074173,0.15186943113803864,0.18001390993595123,0.008470159955322742,0.008682062849402428,0.011940172873437405,0.016168933361768723,0.020099804334990132,0.13126645982265472,0.8541401028633118,0.5450000166893005,0.6233333349227905,87.0,0.783781111240387,0.2852991223335266,0.3578249216079712,218.25344848632812,997,1776653012.493223
6,1,1,timeout,10.0,1.0,0.20905666053295135,0.1494666188955307,0.11893188953399658,0.005380123853683472,0.009820775128901005,0.011013977229595184,0.014022234827280045,0.017830613112437457,0.13640420138835907,0.855445921421051,0.5516666769981384,0.6949999928474426,89.5,0.7872202396392822,0.28644242882728577,0.3582589626312256,272.98785400390625,998,1776653012.493223
7,1,1,timeout,10.0,1.0,0.23320287466049194,0.149321511387825,0.12976467609405518,0.007809547241777182,0.009270133450627327,0.011478161439299583,0.014167812652885914,0.018233899895356946,0.13971726596355438,0.854659914970398,0.5566666722297668,0.6499999761581421,88.25,0.7923489212989807,0.27914920449256897,0.36507537961006165,267.7021179199219,999,1776653012.493223
8,1,1,timeout,10.0,1.0,0.16345691680908203,0.13924160599708557,0.10027138888835907,0.03410493582487106,0.011957896873354912,0.011048915795981884,0.012447794899344444,0.016644102202367166,0.12622688710689545,0.8540306091308594,0.5633333325386047,0.6449999809265137,88.0,0.7845497131347656,0.28588035702705383,0.36714139580726624,288.1217041015625,1000,1776653012.493223
9,1,1,timeout,10.0,1.0,0.12277942895889282,0.13822050392627716,0.10039398819208145,0.023191094398498535,0.012705838307738304,0.012272530235350132,0.010423519648611546,0.01610170053884291,0.12537521123886108,0.8502607941627502,0.5683333277702332,0.6933333277702332,88.25,0.7862288951873779,0.2880992293357849,0.3649112582206726,277.2687683105469,1001,1776653012.493223
10,1,1,timeout,10.0,1.0,0.23797932267189026,0.15126954019069672,0.13100817799568176,0.003331191837787628,0.011254068464040756,0.013113305903971195,0.016503849998116493,0.021079275521029076,0.13017258048057556,0.8543696403503418,0.5566666722297668,0.67166668176651,88.5,0.793403685092926,0.2830701470375061,0.3747110366821289,259.3736877441406,1002,1776653012.493223
11,1,1,timeout,10.0,1.0,0.12559470534324646,0.14178000390529633,0.09702155739068985,0.02149771712720394,0.01139467116445303,0.011043259873986244,0.011613909155130386,0.016026118510357276,0.13049818575382233,0.85312420129776,0.5633333325386047,0.6949999928474426,90.75,0.7922363877296448,0.2876080870628357,0.3692072331905365,280.71533203125,1003,1776653012.493223
12,1,1,timeout,10.0,1.0,0.16172908246517181,0.14080074429512024,0.09829699993133545,0.008394334465265274,0.009932578541338444,0.011391383595764637,0.011575198732316494,0.01624034623764152,0.13117368519306183,0.852311909198761,0.5566666722297668,0.6516666412353516,87.0,0.795350968837738,0.2891923487186432,0.3702746629714966,288.7181396484375,1004,1776653012.493223
13,1,1,timeout,10.0,1.0,0.24461109936237335,0.14356933534145355,0.13897804915905,0.02041706256568432,0.011826851405203342,0.013151419349014759,0.0148306954652071,0.01982194134981118,0.15097148716449738,0.8533832430839539,0.54666668176651,0.6449999809265137,86.25,0.7830923199653625,0.2869645655155182,0.36372268199920654,248.5322265625,1005,1776653012.493223
14,1,1,timeout,10.0,1.0,0.09953267127275467,0.1376279890537262,0.09753494709730148,0.0006900262087583542,0.01035632099956274,0.009644796140491962,0.008704482577741146,0.012991924781873077,0.130581334233284,0.8514915704727173,0.5533333420753479,0.6683333516120911,87.75,0.7962017059326172,0.28918570280075073,0.3595588505268097,279.7539367675781,1006,1776653012.493223
15,1,1,timeout,10.0,1.0,0.2146272510290146,0.1455574929714203,0.11868341267108917,0.0004083216190338135,0.011574719101190567,0.011941368691623211,0.014819192700088024,0.019031677763970817,0.14087340235710144,0.854507327079773,0.5400000214576721,0.6449999809265137,88.0,0.7901386618614197,0.28297701478004456,0.36671069264411926,271.3961486816406,1007,1776653012.493223
16,1,1,timeout,10.0,1.0,0.22300425171852112,0.13465140759944916,0.1315786987543106,0.008457925170660019,0.008368456736207008,0.010779262520372868,0.012873576954007149,0.016790517683319333,0.12996576726436615,0.8495040535926819,0.5950000286102295,0.6683333516120911,91.25,0.7965404987335205,0.2843416929244995,0.36824899911880493,261.8767395019531,1008,1776653012.493223
17,1,1,timeout,10.0,1.0,0.14912830293178558,0.1398090422153473,0.09880570322275162,0.022330086678266525,0.011687388643622398,0.011074974201619625,0.011903699487447739,0.016258939542725528,0.1313069462776184,0.8510826826095581,0.5633333325386047,0.675000011920929,88.0,0.7944495677947998,0.28615787625312805,0.35291922092437744,290.36883544921875,1009,1776653012.493223
18,1,1,timeout,10.0,1.0,0.23732256889343262,0.1454813927412033,0.13313028216362,0.033198703080415726,0.01083002332597971,0.011314110830426216,0.013441438786685467,0.017569330679891602,0.12986209988594055,0.8538540005683899,0.5616666674613953,0.6733333468437195,91.0,0.7919323444366455,0.2862752676010132,0.3606190085411072,249.7806396484375,1010,1776653012.493223
19,1,1,timeout,10.0,1.0,0.2531432509422302,0.1513032764196396,0.14232677221298218,0.0022259503602981567,0.011987315490841866,0.012205524370074272,0.013697857968509197,0.01834682910134413,0.12467723339796066,0.8541279435157776,0.5699999928474426,0.6549999713897705,89.0,0.7890315055847168,0.28435826301574707,0.3681145906448364,248.5971221923828,1011,1776653012.493223
20,1,1,timeout,10.0,1.0,0.23074336349964142,0.14242202043533325,0.12876379489898682,0.025416020303964615,0.009938896633684635,0.011491755954921246,0.013326902873814106,0.01759735193532091,0.12600475549697876,0.8548067808151245,0.5616666674613953,0.6916666626930237,90.75,0.7903701663017273,0.28341805934906006,0.35993292927742004,258.107666015625,1012,1776653012.493223
21,1,1,timeout,10.0,1.0,0.2014569789171219,0.14642970263957977,0.1081935316324234,0.022512856870889664,0.009407099336385727,0.012263377197086811,0.012653734534978867,0.017621220671671572,0.13183334469795227,0.8540794849395752,0.5583333373069763,0.6516666412353516,88.25,0.7906835675239563,0.2879079580307007,0.37733951210975647,277.7834167480469,1013,1776653012.493223
22,1,1,timeout,10.0,1.0,0.27256304025650024,0.13629098236560822,0.16753119230270386,0.0006623361259698868,0.011416004039347172,0.012194788083434105,0.01386897824704647,0.0184678481154929,0.12528763711452484,0.8550971746444702,0.5816666483879089,0.6399999856948853,89.75,0.7919964790344238,0.2812519967556,0.35962116718292236,222.80946350097656,1014,1776653012.493223
23,1,1,timeout,10.0,1.0,0.21198295056819916,0.1407800316810608,0.12480348348617554,0.0122819310054183,0.009086177684366703,0.012152029201388359,0.010851901955902576,0.016292194136208835,0.12885160744190216,0.8526654839515686,0.5450000166893005,0.6616666913032532,89.0,0.7861467599868774,0.2875639498233795,0.3671887516975403,267.9198303222656,1015,1776653012.493223
24,1,1,timeout,10.0,1.0,0.06881140172481537,0.14194966852664948,0.12871494889259338,0.038128215819597244,0.012264263816177845,0.01072173472493887,0.007899698801338673,0.013317688863456438,0.12952299416065216,0.8509188890457153,0.5683333277702332,0.7066666483879089,88.75,0.7977630496025085,0.2846148908138275,0.36360204219818115,236.1091766357422,1016,1776653012.493223
25,1,1,timeout,10.0,1.0,0.0899524986743927,0.1390383094549179,0.10855206847190857,0.02579813450574875,0.010932575911283493,0.009584195911884308,0.008675872348248959,0.012927782960759002,0.13036665320396423,0.8519816398620605,0.5483333468437195,0.6633333563804626,87.5,0.7952862977981567,0.2869400680065155,0.36146101355552673,267.3057861328125,1017,1776653012.493223
26,1,1,timeout,10.0,1.0,0.27576926350593567,0.14998799562454224,0.16199353337287903,0.004853390157222748,0.010905143804848194,0.011010290123522282,0.018110429868102074,0.021194672882863183,0.12558700144290924,0.8562381863594055,0.5400000214576721,0.6766666769981384,89.0,0.7776786684989929,0.2862054109573364,0.366517037153244,229.12112426757812,1018,1776653012.493223
27,1,1,timeout,10.0,1.0,0.1822308450937271,0.13287833333015442,0.11098549515008926,0.011992916464805603,0.009914559312164783,0.010794870555400848,0.01181278470903635,0.016002222123502198,0.12635545432567596,0.8524050712585449,0.5583333373069763,0.6683333516120911,88.0,0.7842223048210144,0.2948463559150696,0.36472541093826294,282.806640625,1019,1776653012.493223
28,1,1,timeout,10.0,1.0,0.2865043878555298,0.1442735195159912,0.17796793580055237,0.00794420950114727,0.010758108459413052,0.012655576691031456,0.012479441240429878,0.017773578003765046,0.12671276926994324,0.8534088134765625,0.5483333468437195,0.6700000166893005,87.0,0.7913074493408203,0.2839728593826294,0.36684858798980713,220.4765167236328,1020,1776653012.493223
29,1,1,timeout,10.0,1.0,0.06760425120592117,0.14300188422203064,0.1329818218946457,0.045815806835889816,0.014072675257921219,0.01060756016522646,0.009548484347760677,0.014272136700519997,0.13054899871349335,0.8527601361274719,0.5683333277702332,0.653333306312561,88.25,0.7940139174461365,0.28952929377555847,0.3718346059322357,234.30148315429688,1021,1776653012.493223
30,1,1,timeout,10.0,1.0,0.18424221873283386,0.14467766880989075,0.10469703376293182,0.013684254139661789,0.011922570876777172,0.010308629833161831,0.011980229988694191,0.0158048650617195,0.14002689719200134,0.8533828258514404,0.5516666769981384,0.6583333611488342,87.5,0.7805455923080444,0.2892090976238251,0.36177724599838257,284.04034423828125,1022,1776653012.493223
31,1,1,timeout,10.0,1.0,0.2609507143497467,0.13594819605350494,0.15577802062034607,0.0016181841492652893,0.010556600987911224,0.012338291853666306,0.013752260245382786,0.01847587907848999,0.13138030469417572,0.8559983372688293,0.5483333468437195,0.621666669845581,88.75,0.7938953638076782,0.284734308719635,0.3641010820865631,231.01333618164062,1023,1776653012.493223
0,1,1,timeout,10.0,1.0,0.1775447279214859,0.13755129277706146,0.10785885900259018,0.01971367374062538,0.011022510938346386,0.009661723859608173,0.01251024566590786,0.015806807222228283,0.13033878803253174,0.8514691591262817,0.5299999713897705,0.6433333158493042,87.25,0.7797064781188965,0.2886907756328583,0.3616710901260376,276.6399230957031,1024,1776653028.01973
1,1,1,timeout,10.0,1.0,0.2329074889421463,0.140165776014328,0.13955692946910858,0.02047128975391388,0.0112149678170681,0.012425401248037815,0.013399628922343254,0.018274043105761723,0.1384989619255066,0.8528229594230652,0.550000011920929,0.6449999809265137,87.75,0.7761808037757874,0.28880172967910767,0.3661576509475708,252.33224487304688,1025,1776653028.01973
2,1,1,timeout,10.0,1.0,0.1867188662290573,0.1387309432029724,0.11621800810098648,0.010987244546413422,0.00869814120233059,0.011905569583177567,0.011496446095407009,0.016550252563767173,0.13131554424762726,0.8522591590881348,0.5716666579246521,0.67166668176651,87.75,0.7906073331832886,0.28293749690055847,0.3553093671798706,284.00390625,1026,1776653028.01973
3,1,1,timeout,10.0,1.0,0.13305166363716125,0.1433926522731781,0.09434452652931213,0.0006446856423281133,0.011051409877836704,0.01034757774323225,0.010651571676135063,0.014850196777284743,0.15178808569908142,0.8531637787818909,0.5633333325386047,0.653333306312561,89.5,0.7834129929542542,0.28884828090667725,0.36381909251213074,288.3436584472656,1027,1776653028.01973
4,1,1,timeout,10.0,1.0,0.13508616387844086,0.13079094886779785,0.10142336785793304,0.006281886249780655,0.009017391130328178,0.009598365053534508,0.00944612268358469,0.01346691670183809,0.12430846691131592,0.8523169159889221,0.5616666674613953,0.6666666865348816,88.25,0.7980499863624573,0.2849298417568207,0.36262235045433044,284.4767761230469,1028,1776653028.01973
5,1,1,timeout,10.0,1.0,0.227301687002182,0.14635980129241943,0.13268472254276276,0.006562400609254837,0.011903091333806515,0.010550325736403465,0.013312426395714283,0.016986172896963216,0.13054731488227844,0.8522001504898071,0.54666668176651,0.6816666722297668,88.25,0.7879608273506165,0.2889593839645386,0.36486831307411194,266.2781066894531,1029,1776653028.01973
6,1,1,timeout,10.0,1.0,0.14719358086585999,0.1455811709165573,0.0975409746170044,0.0051704272627830505,0.009619503282010555,0.010220132768154144,0.01214879285544157,0.015875902545780703,0.12851203978061676,0.8545122146606445,0.5683333277702332,0.6883333325386047,90.75,0.7790436744689941,0.29209479689598083,0.3641155958175659,292.38482666015625,1030,1776653028.01973
7,1,1,timeout,10.0,1.0,0.20962238311767578,0.12837164103984833,0.13386178016662598,0.01796868070960045,0.010895553044974804,0.01137878280133009,0.015561683103442192,0.019278036182448763,0.13204433023929596,0.8529171943664551,0.5633333325386047,0.6516666412353516,87.25,0.7853535413742065,0.2875588536262512,0.3615919351577759,261.9719543457031,1031,1776653028.01973
8,1,1,timeout,10.0,1.0,0.29196232557296753,0.1302957981824875,0.1881341189146042,0.0019490383565425873,0.00991211086511612,0.010780451819300652,0.012627700343728065,0.01660352243950821,0.129667267203331,0.8542884588241577,0.5799999833106995,0.6516666412353516,88.0,0.7859349250793457,0.28427839279174805,0.36178162693977356,201.1934051513672,1032,1776653028.01973
9,1,1,timeout,10.0,1.0,0.1099468395113945,0.14163053035736084,0.10297773778438568,0.020519917830824852,0.009478463791310787,0.00955819059163332,0.009096906520426273,0.013195177741408479,0.1297367960214615,0.851626992225647,0.5483333468437195,0.6966666579246521,90.25,0.7971351146697998,0.28320983052253723,0.36546364426612854,274.9184265136719,1033,1776653028.01973
10,1,1,timeout,10.0,1.0,0.07999850809574127,0.13018137216567993,0.11191099137067795,0.029902875423431396,0.010174921713769436,0.010444131679832935,0.009435761719942093,0.014075279243454267,0.12864038348197937,0.8515484929084778,0.5483333468437195,0.6816666722297668,87.5,0.7968934178352356,0.28632429242134094,0.3619268238544464,262.24468994140625,1034,1776653028.01973
11,1,1,timeout,10.0,1.0,0.08563218265771866,0.13794487714767456,0.10834202915430069,0.011568266898393631,0.011698918417096138,0.010523628443479538,0.009883057326078415,0.014436813281571656,0.13027022778987885,0.853630006313324,0.5350000262260437,0.67166668176651,89.5,0.7770112752914429,0.2976734936237335,0.37551572918891907,262.51141357421875,1035,1776653028.01973
12,1,1,timeout,10.0,1.0,0.28518620133399963,0.13635636866092682,0.18390852212905884,0.005546300206333399,0.008836949244141579,0.012589122168719769,0.016134759411215782,0.020465005698429888,0.13068808615207672,0.8545099496841431,0.5533333420753479,0.6733333468437195,87.75,0.788556694984436,0.2854856550693512,0.3527154326438904,213.4638214111328,1036,1776653028.01973
13,1,1,timeout,10.0,1.0,0.15679176151752472,0.14109107851982117,0.09891225397586823,0.009157267399132252,0.009970317594707012,0.011311676353216171,0.009602544829249382,0.014837886949213959,0.12912455201148987,0.8545030951499939,0.5816666483879089,0.6850000023841858,87.25,0.7813990116119385,0.29388678073883057,0.3590000569820404,294.69964599609375,1037,1776653028.01973
14,1,1,timeout,10.0,1.0,0.06851211190223694,0.13285797834396362,0.1156889796257019,0.011275212280452251,0.010289404541254044,0.011337406933307648,0.009476521983742714,0.014776375228037871,0.14184647798538208,0.8513556122779846,0.5816666483879089,0.6933333277702332,88.5,0.7891943454742432,0.29053008556365967,0.3792952001094818,257.988037109375,1038,1776653028.01973
15,1,1,timeout,10.0,1.0,0.2181437611579895,0.13721652328968048,0.12208028882741928,0.0004030335694551468,0.007987053133547306,0.009085450321435928,0.014016029424965382,0.016703128101789068,0.13274240493774414,0.851179838180542,0.5550000071525574,0.6633333563804626,89.0,0.7905668616294861,0.292070597410202,0.3572741746902466,269.54339599609375,1039,1776653028.01973
16,1,1,timeout,10.0,1.0,0.050404541194438934,0.12410838156938553,0.11896955221891403,0.01938645914196968,0.010932131670415401,0.009675922803580761,0.010541150346398354,0.014308715271687682,0.1362849324941635,0.8505497574806213,0.5916666388511658,0.6800000071525574,89.5,0.7832770943641663,0.29018017649650574,0.35102078318595886,260.5553283691406,1040,1776653028.01973
