wall_time_s,elapsed_min,completed_total,window_episode_count,checkpoint_count,latest_checkpoint,train_episode_count,train_success_rate,train_survival_ratio_mean,train_v_fwd_mean_mean,train_v_fwd_rmse_mean,train_yaw_drift_abs_final_mean,train_yaw_rate_abs_mean_mean,train_roll_rms_mean,train_pitch_rms_mean,train_tilt_rms_mean,train_vertical_bounce_rms_mean,train_contact_continuity_score_mean,train_diag_support_asym_score_mean,train_swing_scuff_count_mean,train_residual_rms_mean,train_residual_rate_rms_mean,train_joint_vel_rms_mean,train_return_total_mean
1776659180.984822,7.340445172786713,320,128,1,model_0.pt,128,1.0,1.0,0.15085682325297967,0.13087362016085535,0.031101443346869928,0.018759288861474488,0.011462758528068662,0.007961718823935371,0.014020953016604831,0.11675388505682349,0.4855295142624527,0.7810329841449857,139.251953125,0.5485210991464555,0.29803819488734007,0.409031112678349,245.16810202598572
1776659201.003209,7.674084957440694,336,128,1,model_0.pt,128,1.0,1.0,0.15116623957874253,0.12743527779821306,0.030242589171848522,0.018411099947115872,0.011629840184468776,0.007800823797879275,0.014045498386376646,0.11675605055643246,0.4893229166045785,0.7823350667022169,139.802734375,0.5603443747386336,0.2971192526165396,0.40648783603683114,249.70623910427094
1776659221.0268917,8.007813000679016,368,128,1,model_0.pt,128,1.0,1.0,0.1521784940850921,0.12242597754811868,0.027648493237165894,0.017731810366967693,0.011645852835499682,0.007854257855797186,0.014081864648639898,0.11648832669015974,0.49290798511356115,0.7824131925590336,140.369140625,0.5834140372462571,0.295038272626698,0.39859486697241664,257.1182551383972
1776659241.0440373,8.341432094573975,384,128,1,model_0.pt,128,1.0,1.0,0.15213598596164957,0.11913663666928187,0.027067757321219688,0.017468597812694497,0.01156138946680585,0.008046861566981534,0.014116664432746949,0.11621057876618579,0.49469617917202413,0.7790451366454363,140.404296875,0.5975632728077471,0.29399859672412276,0.39211047114804387,262.20109248161316
1776659261.0639153,8.675096726417541,400,128,1,model_0.pt,128,1.0,1.0,0.15190830826759338,0.11782416905043647,0.024938531871612213,0.017169256156194024,0.011488668591482565,0.008103114902041852,0.014088263188459918,0.11590161302592605,0.49801215156912804,0.7750954837538302,140.611328125,0.6115467413328588,0.292906278045848,0.38484901236370206,265.2209779024124
1776659281.0828996,9.008746465047201,416,128,1,model_0.pt,128,1.0,1.0,0.15209165425039828,0.11404306191252545,0.023863013832396973,0.016851584521646146,0.011285674074315466,0.008119434452964924,0.013929831854534079,0.11572215857449919,0.5014149288181216,0.7724826359190047,140.921875,0.6247647134587169,0.2916004329454154,0.37907248665578663,270.75403583049774
1776659301.0925636,9.34224086602529,432,128,2,model_100.pt,128,1.0,1.0,0.1519178580492735,0.11531089234631509,0.02346210070959387,0.016448111666250043,0.011032882881409023,0.007980334215972107,0.013642464608984432,0.11516940168803558,0.5053385409992188,0.771197912748903,141.115234375,0.6347514353692532,0.290490806568414,0.37356215133331716,270.73198199272156
1776659321.100132,9.675700338681539,448,128,2,model_100.pt,128,1.0,1.0,0.15076221257913858,0.11408452549949288,0.022151981704382706,0.016155699202499818,0.010649615156580694,0.00784963685873663,0.013253144157087341,0.11496326461201534,0.509861110476777,0.7682812470011413,141.150390625,0.644988439977169,0.28927870094776154,0.3665835349820554,273.68504214286804
1776659341.1249688,10.00944761832555,464,128,2,model_100.pt,128,1.0,1.0,0.14888339827302843,0.1135856747860089,0.021663212270368604,0.015947408697684295,0.01039168984425487,0.007697599910898134,0.012955819692342368,0.11428261548280716,0.5140364582184702,0.7662934013642371,141.1953125,0.653868256136775,0.2881257163826376,0.359608456492424,275.2974314689636
1776659361.1804383,10.343705443541209,480,128,2,model_100.pt,128,1.0,1.0,0.1474274821812287,0.11345401778817177,0.02033243417486119,0.015829610827495344,0.010226655263977591,0.007609229742229218,0.01276819094977802,0.11391337704844773,0.5179427089169621,0.764157984405756,141.412109375,0.6612158231437206,0.28710971609689295,0.35364190954715014,276.5453448295593
1776659381.1964388,10.67730545202891,496,128,2,model_100.pt,128,1.0,1.0,0.1456851455150172,0.11225474922684953,0.021246708166017925,0.015833694364118855,0.010085272304422688,0.00749327703306335,0.012587362393130297,0.11342729191528633,0.5207291678525507,0.7625520816072822,141.4609375,0.6665681460872293,0.28619696432724595,0.3499294880311936,277.71424210071564
1776659401.2163618,11.010970834891001,512,128,2,model_100.pt,128,1.0,1.0,0.14504647778812796,0.11253594909794629,0.020167868881344475,0.015674713751650415,0.009980239570722915,0.00734078938694438,0.012414127422217328,0.1133032031939365,0.5241666682995856,0.7636805539950728,141.818359375,0.6699195890687406,0.2851897298824042,0.3479156238026917,277.94836270809174
1776659421.2291634,11.344517529010773,528,128,2,model_100.pt,128,1.0,1.0,0.14594588993350044,0.1096032140776515,0.02073056396739048,0.01576575211947784,0.009927322542353068,0.007224153563583968,0.012303453475429927,0.11309373890981078,0.5248177093453705,0.7647309023886919,141.92578125,0.6723278262652457,0.28438074979931116,0.3468889780342579,282.09962463378906
1776659441.2586236,11.67834186553955,544,128,2,model_100.pt,128,1.0,1.0,0.14713524811668321,0.1077314701396972,0.02066366570079481,0.015762772876769304,0.009839592457865365,0.007159918139223009,0.012193673134260858,0.11292190465610474,0.5264930571429431,0.7660156250931323,142.1328125,0.6758917379193008,0.28336780122481287,0.34607010637409985,285.13502979278564
1776659461.270322,12.01187017361323,560,128,2,model_100.pt,128,1.0,1.0,0.14833168912446126,0.1055738158756867,0.020538162545562955,0.01578123642684659,0.009828619797190186,0.00721463565423619,0.012217356948430961,0.11266111477743834,0.5276388898491859,0.7654687510803342,142.173828125,0.681241296697408,0.28229636210016906,0.3446443718858063,288.29252886772156
1776659481.2835221,12.34542350769043,576,128,2,model_100.pt,128,1.0,1.0,0.1509258723235689,0.10611939622322097,0.021354903497012856,0.0156879943315289,0.00980957952560857,0.007193646433734102,0.01219326369049313,0.11238757433602586,0.5279166670516133,0.7652083341963589,142.232421875,0.6862305267713964,0.2813891323748976,0.34437951911240816,287.9433523416519
1776659501.2913802,12.678887808322907,592,128,2,model_100.pt,128,1.0,1.0,0.15185058250790462,0.10465248650871217,0.0208487387144487,0.015669209366024006,0.009841953513387125,0.007183159501437331,0.012212325408555106,0.11210232140729204,0.5283767362125218,0.7656944440677762,142.244140625,0.6945617878809571,0.27978027099743485,0.3429745053872466,289.95303678512573
1776659521.3018713,13.01239599386851,608,128,2,model_100.pt,128,1.0,1.0,0.15272626193473116,0.10330337571213022,0.020627475555556885,0.015391531575005502,0.00977158491150476,0.007183921450632624,0.012157489436784255,0.11180335085373372,0.5291493055410683,0.7660850691609085,142.28125,0.7035737074911594,0.27793355099856853,0.3419118132442236,292.3718111515045
1776659541.315972,13.345964340368907,624,128,2,model_100.pt,128,1.0,1.0,0.1551228414173238,0.1025218756403774,0.01915877246437958,0.015005759552877862,0.009684272590675391,0.0071721773165336344,0.012085690291837377,0.11164031323278323,0.5297135405708104,0.7676649307832122,142.4140625,0.7136767175979912,0.2758265412412584,0.3410054109990597,294.6303280591965
