pt,ep,n,succ,T,vfwd,vrmse,yaw,yr,tilt,bnc,scf,ret
70,2399,128,1.0,15.0,0.168040148273576,0.0743823765660636,0.0159085640261764,0.0112081630722968,0.005862551675324,0.1039472729898989,132.603515625,351.4633183479309
71,2399,128,1.0,15.0,0.168040148273576,0.0743823765660636,0.0159085640261764,0.0112081630722968,0.005862551675324,0.1039472729898989,132.603515625,351.4633183479309
72,2431,128,1.0,15.0,0.1722113924915902,0.0753295931208413,0.0165744291198279,0.0108286722424963,0.0057193619150199,0.1039486629306338,133.25,349.9898624420166
73,2463,128,1.0,15.0,0.1746907443739473,0.0763816981343552,0.0164529568264697,0.0106171703700965,0.0056188448542736,0.103987909737043,133.701171875,348.7964358329773
74,2495,128,1.0,15.0,0.1765825217007659,0.0774941100389696,0.0165948808262328,0.0104413534681953,0.0055841889396442,0.1039311477798037,134.072265625,347.00214409828186
75,2559,128,1.0,15.0,0.172701314673759,0.076372439507395,0.0143836234865375,0.0108529846074816,0.0055285560676422,0.1038956957636401,132.416015625,349.43648386001587
76,2591,128,1.0,15.0,0.1722032282850705,0.0758072177995927,0.012994926146348,0.0108602695945592,0.0054620366166821,0.1035882802680134,131.935546875,351.3947055339813
77,2623,128,1.0,15.0,0.1691695260815322,0.0741079684812575,0.0135073313249449,0.0111042122807702,0.0054537803618525,0.103668347815983,131.0546875,353.76700806617737
78,2655,128,1.0,15.0,0.1652686523739248,0.0726386117166839,0.0136138884809042,0.0114234457469137,0.0055196263687016,0.1040357919991947,130.048828125,355.35755252838135
79,2687,128,1.0,15.0,0.170212919532787,0.0727077072078827,0.013537163366891,0.0108990272783557,0.0054251212863119,0.103988037793897,131.5390625,356.33553552627563
80,2719,128,1.0,15.0,0.1704340021824464,0.0732189983827993,0.0134436164844373,0.0108066165194031,0.0055085254577187,0.1041172795812599,132.08203125,355.81980204582214
81,2719,128,1.0,15.0,0.1704340021824464,0.0732189983827993,0.0134436164844373,0.0108066165194031,0.0055085254577187,0.1041172795812599,132.08203125,355.81980204582214
82,2783,128,1.0,15.0,0.1708637655829079,0.0746210960205644,0.0120284662382346,0.0106935672156396,0.0057193351219493,0.1039749713963829,132.89453125,353.7124729156494
83,2815,128,1.0,15.0,0.1680806915974244,0.0750277806655503,0.0123115098942889,0.0109774281372665,0.0058192270930056,0.104052024486009,132.33203125,352.3221473693848
84,2847,128,1.0,15.0,0.169158740027342,0.0744464359886478,0.0120813592377544,0.0109293525747489,0.0057720531533327,0.1038352737668901,132.36328125,353.44154620170593
