ep,succ,rsn,T,vfwd,vrmse,yaw,yr,tilt,bnc,scf,ret
1835,1,timeout,15.0,0.15597155690193176,0.06336311250925064,0.013816073536872864,0.009547981433570385,0.0077906066353758616,0.10270634293556213,150.5,358.0008850097656
1836,1,timeout,15.0,0.09898661822080612,0.057890892028808594,0.01649348996579647,0.009969079867005348,0.006209257914584538,0.1019427627325058,145.75,359.59246826171875
1837,1,timeout,15.0,0.22397416830062866,0.08658023923635483,0.012645648792386055,0.007443335838615894,0.009370467152814454,0.10661783069372177,149.0,329.5064697265625
1838,1,timeout,15.0,0.23343433439731598,0.07978630065917969,0.0028591754380613565,0.007259618025273085,0.007158506276523718,0.10809580981731415,146.0,346.8031005859375
1839,1,timeout,15.0,0.12921985983848572,0.05282025411725044,0.008700873702764511,0.006396548822522163,0.005739580585335758,0.10297107696533203,150.25,375.2294006347656
1840,1,timeout,15.0,0.2367810159921646,0.09163999557495117,0.018688436597585678,0.008044606074690819,0.009337288468592317,0.10282938182353973,150.0,320.4571533203125
1841,1,timeout,15.0,0.2317124754190445,0.09399078786373138,0.005276350304484367,0.0066817086189985275,0.009449155507274548,0.10357716679573059,148.75,330.77130126953125
1842,1,timeout,15.0,0.20461975038051605,0.07687332481145859,0.0058176591992378235,0.0077079846523702145,0.007121240271198101,0.10318977385759354,149.75,339.5115661621094
1843,1,timeout,15.0,0.23736721277236938,0.09550435096025467,0.0004087630659341812,0.005182305816560984,0.006685145135300062,0.1032201275229454,150.25,329.7699890136719
1844,1,timeout,15.0,0.17488177120685577,0.06802304834127426,0.015263643115758896,0.006989367306232452,0.008471707139935924,0.10479549318552017,149.5,356.1028137207031
1845,1,timeout,15.0,0.1121305450797081,0.05450964346528053,0.012451405636966228,0.007980939000844955,0.006632479838188498,0.10707767307758331,149.75,364.4872131347656
1846,1,timeout,15.0,0.11776331067085266,0.05252751708030701,0.020534638315439224,0.007517188787460327,0.006049811766244784,0.10213595628738403,146.5,364.34149169921875
1847,1,timeout,15.0,0.16585098206996918,0.06367118656635284,0.00026387584512121975,0.008570177480578423,0.00742041191450966,0.10157908499240875,148.75,359.1131286621094
1848,1,timeout,15.0,0.23966436088085175,0.08236309140920639,0.012418098747730255,0.0065035028383135796,0.008005040125492456,0.1022186279296875,148.25,335.7593688964844
1849,1,timeout,15.0,0.11668318510055542,0.051948901265859604,0.008856412023305893,0.009035171009600163,0.006579910380108542,0.1028159111738205,148.5,374.3368835449219
1850,1,timeout,15.0,0.1755850911140442,0.07039255648851395,0.011051647365093231,0.008158977143466473,0.007402731351780528,0.1063862293958664,148.5,352.4955139160156
1851,1,timeout,15.0,0.11029697954654694,0.05274376645684242,0.011743862181901932,0.008323904126882553,0.006005664487903487,0.10354971885681152,149.25,371.1173095703125
1852,1,timeout,15.0,0.09841343015432358,0.05476097762584686,0.0007395428256131709,0.009908990934491158,0.006286182623794478,0.10243339836597443,145.75,368.69219970703125
1853,1,timeout,15.0,0.09832597523927689,0.05302346125245094,0.0014122426509857178,0.009346868842840195,0.006371862310392916,0.10537548363208771,148.0,375.83953857421875
1854,1,timeout,15.0,0.10820244997739792,0.05107762664556503,0.02998022735118866,0.00929058063775301,0.006208257787261366,0.10694437474012375,145.25,355.8790283203125
1855,1,timeout,15.0,0.15351954102516174,0.05914566293358803,0.0023370387498289347,0.008224867284297943,0.0070566090033579,0.10287651419639587,149.25,367.4578552246094
1856,1,timeout,15.0,0.10644712299108505,0.05842459574341774,0.004901271779090166,0.009606938809156418,0.006830235873498079,0.10190050303936005,148.5,368.53045654296875
1857,1,timeout,15.0,0.1758115142583847,0.06299582868814468,0.009242340922355652,0.008950723335146904,0.008279218003564702,0.11674246191978455,152.0,353.42462158203125
1858,1,timeout,15.0,0.2342492640018463,0.07428419589996338,0.010089064948260784,0.008371993899345398,0.009096495163080167,0.10481307655572891,151.0,345.045166015625
1859,1,timeout,15.0,0.12190411239862442,0.054627299308776855,0.0014501070836558938,0.007530944421887398,0.005716559167679735,0.10569079220294952,146.5,374.3857116699219
1860,1,timeout,15.0,0.08652909845113754,0.05949601158499718,0.0016474872827529907,0.011620145291090012,0.008231482614747598,0.10683292895555496,141.25,359.6053771972656
1861,1,timeout,15.0,0.23187725245952606,0.09171584993600845,0.010390302166342735,0.006680958904325962,0.00802677338993131,0.11154821515083313,150.0,328.9908142089844
1862,1,timeout,15.0,0.1748695820569992,0.06685537844896317,0.017011238262057304,0.007674759719520807,0.008438350659769491,0.10467515885829926,151.75,347.4664001464844
1863,1,timeout,15.0,0.2116883099079132,0.07030989229679108,0.0008626672788523138,0.008643211796879768,0.009150419133398466,0.10521538555622101,149.75,349.19720458984375
1864,1,timeout,15.0,0.14790022373199463,0.05235535651445389,0.024248942732810974,0.007976715452969074,0.007124484230511309,0.10521121323108673,152.25,364.1086730957031
1865,1,timeout,15.0,0.22861912846565247,0.0811968520283699,0.004416167736053467,0.006616064812988043,0.007247510975695053,0.10772622376680374,150.25,342.25250244140625
1866,1,timeout,15.0,0.09690512716770172,0.058546461164951324,0.012947142124176025,0.009584548883140087,0.006347966401128468,0.10302770882844925,146.25,367.7510986328125
1867,1,timeout,15.0,0.23238372802734375,0.10317322611808777,0.01738051138818264,0.00580030120909214,0.006947957036230249,0.10231281816959381,152.25,312.7204895019531
1868,1,timeout,15.0,0.08434340357780457,0.06040545925498009,0.004365237895399332,0.011173839680850506,0.007042769719191828,0.10812585055828094,145.0,357.4075927734375
1869,1,timeout,15.0,0.12089801579713821,0.047433678060770035,0.011277470737695694,0.007899084128439426,0.005945352574229676,0.10666469484567642,147.5,378.8529968261719
1870,1,timeout,15.0,0.12750688195228577,0.05311282351613045,0.002762962132692337,0.006424684077501297,0.00636689550483843,0.10562265664339066,150.0,373.84942626953125
1871,1,timeout,15.0,0.23756128549575806,0.08607206493616104,0.008707784116268158,0.006940222345292568,0.007612246580935813,0.10964746028184891,149.25,339.5351867675781
1872,1,timeout,15.0,0.16721124947071075,0.0561283603310585,0.013208379969000816,0.008356556296348572,0.007818526017592892,0.10330235958099365,149.75,364.4340515136719
1873,1,timeout,15.0,0.11067019402980804,0.05825100094079971,0.003242790699005127,0.008933058939874172,0.0059974713245581224,0.10341111570596695,146.0,361.7120361328125
1874,1,timeout,15.0,0.10503266006708145,0.05250263214111328,0.020249515771865845,0.009054428897798061,0.006198965641096255,0.10420484095811844,147.5,369.6278381347656
1875,1,timeout,15.0,0.16044479608535767,0.0653052106499672,0.02243371307849884,0.007448301184922457,0.006621451936134718,0.10358119010925293,148.75,352.6669006347656
1876,1,timeout,15.0,0.07416604459285736,0.062261804938316345,0.004514116793870926,0.01343372743576765,0.009772426038975934,0.10617753863334656,139.0,346.4541931152344
1877,1,timeout,15.0,0.23224882781505585,0.0804515853524208,0.005956696346402168,0.00810514111071825,0.008741730273073085,0.10635175555944443,147.5,335.7575988769531
1878,1,timeout,15.0,0.1337887942790985,0.052863363176584244,0.016253335401415825,0.006584824528545141,0.0058226848507030304,0.10642809420824051,151.75,372.6686706542969
